id,lon_origin,lat_origin,lon_dest,lat_dest,fastest_time_in_s,fastest_distance_in_m,quietest_time_in_s,quietest_distance_in_m
9001,-1.4497412823,53.7516900235,-1.4940384943,53.827020389,3110,12153,3494,14375
9002,-1.4497412823,53.7516900235,-1.5512470911,53.822437902,3528,13115,4304,15880
9003,-1.4497412823,53.7516900235,-1.479266593,53.820355325,2648,10857,3435,14414
9004,-1.4497412823,53.7516900235,-1.4421484083,53.8218248926,2399,9605,2519,9843
9005,-1.4497412823,53.7516900235,-1.530848943,53.8193025853,3072,11863,3636,13613
9006,-1.4497412823,53.7516900235,-1.5813803838,53.8184752721,3346,13123,3998,15641
9007,-1.4497412823,53.7516900235,-1.5978264373,53.8174200785,3516,14158,4054,16800
9008,-1.4497412823,53.7516900235,-1.5006442299,53.815492733,2828,11256,3069,12957
9009,-1.4497412823,53.7516900235,-1.5194226834,53.8153651938,2882,11592,2917,12013
9010,-1.4497412823,53.7516900235,-1.4640100536,53.814328863,2387,9415,2712,10139
9011,-1.4497412823,53.7516900235,-1.6413464562,53.8153341658,4277,16768,4836,19863
9012,-1.4497412823,53.7516900235,-1.6550978034,53.8176424986,4443,18405,4875,20433
9013,-1.4497412823,53.7516900235,-1.5121470392,53.8110109367,2771,10821,3037,12502
9014,-1.4497412823,53.7516900235,-1.5711081108,53.8110117037,3001,12083,3716,13924
9015,-1.4497412823,53.7516900235,-1.5450850219,53.8096337814,2780,11127,3301,12524
9016,-1.4497412823,53.7516900235,-1.5824764839,53.8079116016,3011,12540,3527,14278
9017,-1.4497412823,53.7516900235,-1.4237982697,53.8075625094,2147,8709,2267,8947
9018,-1.4497412823,53.7516900235,-1.6352400439,53.808721822,4233,16155,4646,18193
9019,-1.4497412823,53.7516900235,-1.4912905295,53.8084967192,2519,10089,2726,11928
9020,-1.4497412823,53.7516900235,-1.4693922426,53.8062954254,2235,8921,2458,9814
9021,-1.4497412823,53.7516900235,-1.6682097793,53.8056954082,4692,17803,5428,22147
9022,-1.4497412823,53.7516900235,-1.5609149148,53.8046175701,2838,10899,3467,12712
9023,-1.4497412823,53.7516900235,-1.523831007,53.804524144,2586,10850,2604,10847
9024,-1.4497412823,53.7516900235,-1.5096383515,53.8031039327,2476,10580,2736,11407
9025,-1.4497412823,53.7516900235,-1.6932426898,53.8043391989,5348,19507,6429,25565
9026,-1.4497412823,53.7516900235,-1.611086847,53.8011739849,3609,13643,4149,15856
9027,-1.4497412823,53.7516900235,-1.646020275,53.7991338977,4428,16356,5255,19813
9028,-1.4497412823,53.7516900235,-1.460795059,53.7829085208,1719,5805,1935,5758
9029,-1.4497412823,53.7516900235,-1.5026560497,53.78732075,1881,7822,1862,8136
9030,-1.4497412823,53.7516900235,-1.5794874121,53.7971878792,2867,11506,3277,13355
9031,-1.4497412823,53.7516900235,-1.4836544556,53.7825528843,1580,6503,1703,6742
9032,-1.4497412823,53.7516900235,-1.4368532119,53.7923560633,1491,5552,1639,5789
9033,-1.4497412823,53.7516900235,-1.3874627589,53.795090583,1838,7190,4313,11688
9034,-1.4497412823,53.7516900235,-1.5185093357,53.7923791487,2135,9353,2251,9398
9035,-1.4497412823,53.7516900235,-1.68442047,53.7897676905,5947,19124,6976,24592
9036,-1.4497412823,53.7516900235,-1.3695940677,53.7871307636,2106,7913,4364,11645
9037,-1.4497412823,53.7516900235,-1.609748378,53.7908519873,3409,13420,3893,15816
9038,-1.4497412823,53.7516900235,-1.6531563541,53.7886108817,4704,17572,5613,21229
9039,-1.4497412823,53.7516900235,-1.6306694818,53.782634954,4085,15343,4881,18238
9040,-1.4497412823,53.7516900235,-1.5870002098,53.7877647368,2975,11834,3543,14086
9041,-1.4497412823,53.7516900235,-1.5612145536,53.7847868814,2265,9476,2976,12341
9042,-1.4497412823,53.7516900235,-1.6064431662,53.7762799407,3753,13714,4625,16747
9043,-1.4497412823,53.7516900235,-1.5451628768,53.781746077,2023,8646,2688,11069
9044,-1.4497412823,53.7516900235,-1.5495116861,53.7742881837,2169,8636,2414,9906
9045,-1.4497412823,53.7516900235,-1.4119631696,53.7684705358,1001,3704,1878,4798
9046,-1.4497412823,53.7516900235,-1.3368001311,53.7642201515,3121,11234,5026,13987
9047,-1.4497412823,53.7516900235,-1.3777795008,53.7683968144,2053,7647,3829,9365
9048,-1.4497412823,53.7516900235,-1.5759700333,53.7720065627,2740,11013,2953,11903
9049,-1.4497412823,53.7516900235,-1.5544406537,53.7662624593,2315,9340,2867,11482
9050,-1.4497412823,53.7516900235,-1.5311318696,53.766273027,2058,7476,2357,9382
9051,-1.4497412823,53.7516900235,-1.5870012411,53.7585630809,3379,12497,3791,13966
9052,-1.4497412823,53.7516900235,-1.6160378671,53.7575906876,4007,14758,4907,15466
9053,-1.4497412823,53.7516900235,-1.6522103299,53.7560427315,4541,16089,5707,18330
9054,-1.4497412823,53.7516900235,-1.4497412823,53.7516900235,0,0,0,0
9055,-1.4497412823,53.7516900235,-1.4787898939,53.7512783244,741,2696,921,3121
9056,-1.4497412823,53.7516900235,-1.5367152244,53.7528293516,2080,7381,2520,8704
9057,-1.4497412823,53.7516900235,-1.4668471226,53.7445513485,893,2893,1391,4134
9058,-1.4497412823,53.7516900235,-1.5552160268,53.7479997938,2481,8494,2899,9463
9059,-1.4497412823,53.7516900235,-1.582351837,53.7438491095,3379,12535,3899,12180
9060,-1.4497412823,53.7516900235,-1.3907128949,53.7377548683,1072,5447,1353,5019
9061,-1.4497412823,53.7516900235,-1.5993137073,53.7414729237,3331,12042,4435,13396
9062,-1.4497412823,53.7516900235,-1.517214909,53.734746307,1792,6290,2113,7350
9063,-1.4497412823,53.7516900235,-1.6099686404,53.731849243,3858,13300,5169,15308
9064,-1.4497412823,53.7516900235,-1.548726411,53.7278916122,2422,8481,2847,10065
9065,-1.4497412823,53.7516900235,-1.5661378139,53.7157120118,2840,10495,3265,12079
9066,-1.4497412823,53.7516900235,-1.5867043323,53.832819017,3896,14708,4737,17263
9067,-1.4497412823,53.7516900235,-1.5650215028,53.8179856472,3288,12319,4026,14608
9068,-1.4497412823,53.7516900235,-1.5455825172,53.7962246679,2267,9342,2742,11038
9069,-1.4497412823,53.7516900235,-1.5182092462,53.7749327017,1450,5994,1696,7426
9070,-1.4787898939,53.7512783244,-1.400577159,53.9291452967,5942,25153,9066,30930
9071,-1.4787898939,53.7512783244,-1.347653388,53.9226868903,6058,26166,7444,28926
9072,-1.4787898939,53.7512783244,-1.6876952052,53.9007791557,6410,25672,7323,26363
9073,-1.4787898939,53.7512783244,-1.3576524285,53.8825638629,4963,21103,6274,23642
9074,-1.4787898939,53.7512783244,-1.4710718403,53.8916514302,5329,21619,5767,22337
9075,-1.4787898939,53.7512783244,-1.6243652108,53.8858954673,5549,20686,6284,21674
9076,-1.4787898939,53.7512783244,-1.7105896018,53.87071637,5820,22932,6557,24224
9077,-1.4787898939,53.7512783244,-1.6941821605,53.8680881823,5657,22068,6398,23367
9078,-1.4787898939,53.7512783244,-1.6785346758,53.8686194272,5814,21884,6498,22882
9079,-1.4787898939,53.7512783244,-1.5553319814,53.869697221,4769,17455,5463,18592
9080,-1.4787898939,53.7512783244,-1.6775621599,53.8561494482,5393,20155,5914,21100
9081,-1.4787898939,53.7512783244,-1.5253058419,53.8541243112,4247,15320,4726,15234
9082,-1.4787898939,53.7512783244,-1.5896573219,53.8575607216,4396,16379,5142,17022
9083,-1.4787898939,53.7512783244,-1.6186437517,53.8500711391,4638,17085,5376,18965
9084,-1.4787898939,53.7512783244,-1.5519706135,53.8492478781,4012,14308,4727,15758
9085,-1.4787898939,53.7512783244,-1.604851375,53.8460916699,4303,15825,4963,16647
9086,-1.4787898939,53.7512783244,-1.4977270094,53.8433559571,3732,14319,4491,15818
9087,-1.4787898939,53.7512783244,-1.645681837,53.8471890098,4970,18927,5346,18507
9088,-1.4787898939,53.7512783244,-1.4409663716,53.8449366971,3743,14450,4203,16447
9089,-1.4787898939,53.7512783244,-1.5316182735,53.8418058636,3768,13459,4237,13297
9090,-1.4787898939,53.7512783244,-1.5182369926,53.84054915,3605,13766,4004,13761
9091,-1.4787898939,53.7512783244,-1.6698365717,53.8396256342,4583,18544,5378,20339
9092,-1.4787898939,53.7512783244,-1.6291347025,53.835990229,4186,16793,4511,16767
9093,-1.4787898939,53.7512783244,-1.4598015075,53.8357920354,3451,13056,3689,13716
9094,-1.4787898939,53.7512783244,-1.3697425356,53.8308039574,3582,14610,4558,16453
9095,-1.4787898939,53.7512783244,-1.5647986011,53.834548605,3399,13017,3934,13295
9096,-1.4787898939,53.7512783244,-1.5143714712,53.8291749544,3217,12317,3616,12312
9097,-1.4787898939,53.7512783244,-1.6131811509,53.8306166402,3743,14753,4200,15487
9098,-1.4787898939,53.7512783244,-1.5348689623,53.828844426,3209,11715,3678,11553
9099,-1.4787898939,53.7512783244,-1.4664255759,53.8267392129,3196,12242,3947,14362
9100,-1.4787898939,53.7512783244,-1.4940384943,53.827020389,3064,12331,3404,12642
9101,-1.4787898939,53.7512783244,-1.5512470911,53.822437902,3163,11836,3844,12689
9102,-1.4787898939,53.7512783244,-1.6852862057,53.8243425956,4823,19545,5970,21434
9103,-1.4787898939,53.7512783244,-1.479266593,53.820355325,2793,11846,3345,12681
9104,-1.4787898939,53.7512783244,-1.4421484083,53.8218248926,2860,11602,3020,11789
9105,-1.4787898939,53.7512783244,-1.530848943,53.8193025853,2707,10584,3176,10422
9106,-1.4787898939,53.7512783244,-1.5813803838,53.8184752721,2981,11844,3538,12450
9107,-1.4787898939,53.7512783244,-1.5978264373,53.8174200785,3151,12879,3594,13609
9108,-1.4787898939,53.7512783244,-1.6270046147,53.8205240553,3537,14278,3958,14784
9109,-1.4787898939,53.7512783244,-1.5006442299,53.815492733,2555,10715,2979,11224
9110,-1.4787898939,53.7512783244,-1.5194226834,53.8153651938,2421,10223,2827,10280
9111,-1.4787898939,53.7512783244,-1.4640100536,53.814328863,2848,11412,3424,12756
9112,-1.4787898939,53.7512783244,-1.6413464562,53.8153341658,3912,15489,4376,16672
9113,-1.4787898939,53.7512783244,-1.6550978034,53.8176424986,4078,17126,4415,17242
9114,-1.4787898939,53.7512783244,-1.5121470392,53.8110109367,2413,9994,2947,10769
9115,-1.4787898939,53.7512783244,-1.5711081108,53.8110117037,2636,10804,3256,10733
9116,-1.4787898939,53.7512783244,-1.5450850219,53.8096337814,2415,9848,2841,9333
9117,-1.4787898939,53.7512783244,-1.5824764839,53.8079116016,2646,11261,3067,11087
9118,-1.4787898939,53.7512783244,-1.4237982697,53.8075625094,2608,10706,2768,10893
9119,-1.4787898939,53.7512783244,-1.6352400439,53.808721822,3868,14876,4186,15002
9120,-1.4787898939,53.7512783244,-1.6102509195,53.8088425684,3116,13171,3418,13217
9121,-1.4787898939,53.7512783244,-1.4912905295,53.8084967192,2313,9945,2636,10195
9122,-1.4787898939,53.7512783244,-1.4693922426,53.8062954254,2696,10918,3487,11262
9123,-1.4787898939,53.7512783244,-1.6682097793,53.8056954082,4327,16524,4968,18956
9124,-1.4787898939,53.7512783244,-1.5609149148,53.8046175701,2473,9620,3007,9521
9125,-1.4787898939,53.7512783244,-1.523831007,53.804524144,2178,8856,2514,9114
9126,-1.4787898939,53.7512783244,-1.5096383515,53.8031039327,2134,8966,2646,9674
9127,-1.4787898939,53.7512783244,-1.6932426898,53.8043391989,4983,18228,5969,22374
9128,-1.4787898939,53.7512783244,-1.611086847,53.8011739849,3244,12364,3689,12665
9129,-1.4787898939,53.7512783244,-1.646020275,53.7991338977,4063,15077,4795,16622
9130,-1.4787898939,53.7512783244,-1.460795059,53.7829085208,2180,7802,2436,7704
9131,-1.4787898939,53.7512783244,-1.5026560497,53.78732075,1502,6796,1772,6403
9132,-1.4787898939,53.7512783244,-1.5794874121,53.7971878792,2502,10227,2817,10164
9133,-1.4787898939,53.7512783244,-1.4836544556,53.7825528843,1669,7907,1939,7514
9134,-1.4787898939,53.7512783244,-1.4368532119,53.7923560633,1952,7549,2140,7735
9135,-1.4787898939,53.7512783244,-1.3874627589,53.795090583,2299,9187,3338,11221
9136,-1.4787898939,53.7512783244,-1.5185093357,53.7923791487,1793,7739,2161,7665
9137,-1.4787898939,53.7512783244,-1.3695940677,53.7871307636,2567,9910,5208,14771
9138,-1.4787898939,53.7512783244,-1.609748378,53.7908519873,3044,12141,3433,12625
9139,-1.4787898939,53.7512783244,-1.6531563541,53.7886108817,4339,16293,5153,18038
9140,-1.4787898939,53.7512783244,-1.6306694818,53.782634954,3720,14064,4566,15843
9141,-1.4787898939,53.7512783244,-1.5870002098,53.7877647368,2610,10555,3083,10895
9142,-1.4787898939,53.7512783244,-1.5612145536,53.7847868814,1900,8197,2245,7783
9143,-1.4787898939,53.7512783244,-1.6064431662,53.7762799407,3388,12435,4310,14352
9144,-1.4787898939,53.7512783244,-1.5451628768,53.781746077,1658,7367,1965,6644
9145,-1.4787898939,53.7512783244,-1.5495116861,53.7742881837,1804,7357,2073,6802
9146,-1.4787898939,53.7512783244,-1.4119631696,53.7684705358,1462,5701,2379,6744
9147,-1.4787898939,53.7512783244,-1.3368001311,53.7642201515,3582,13231,5870,17113
9148,-1.4787898939,53.7512783244,-1.3777795008,53.7683968144,2514,9644,4673,12491
9149,-1.4787898939,53.7512783244,-1.5759700333,53.7720065627,2375,9734,2632,9899
9150,-1.4787898939,53.7512783244,-1.5544406537,53.7662624593,1950,8061,2335,9101
9151,-1.4787898939,53.7512783244,-1.5311318696,53.766273027,1563,6175,1685,6288
9152,-1.4787898939,53.7512783244,-1.5870012411,53.7585630809,2896,10739,3255,11138
9153,-1.4787898939,53.7512783244,-1.5221683155,53.7596112618,1389,5289,1511,5402
9154,-1.4787898939,53.7512783244,-1.6160378671,53.7575906876,3607,13574,3986,12345
9155,-1.4787898939,53.7512783244,-1.6522103299,53.7560427315,3941,14028,4786,15209
9156,-1.4787898939,53.7512783244,-1.4497412823,53.7516900235,615,2610,756,2942
9157,-1.4787898939,53.7512783244,-1.4787898939,53.7512783244,0,0,0,0
9158,-1.4787898939,53.7512783244,-1.5367152244,53.7528293516,1480,5320,1599,5583
9159,-1.4787898939,53.7512783244,-1.4668471226,53.7445513485,493,1433,530,1313
9160,-1.4787898939,53.7512783244,-1.5552160268,53.7479997938,1881,6433,1978,6342
9161,-1.4787898939,53.7512783244,-1.582351837,53.7438491095,2779,10474,2978,9059
9162,-1.4787898939,53.7512783244,-1.3907128949,53.7377548683,1490,7202,2197,8145
9163,-1.4787898939,53.7512783244,-1.5993137073,53.7414729237,2731,9981,3514,10275
9164,-1.4787898939,53.7512783244,-1.517214909,53.734746307,1192,4229,1192,4229
9165,-1.4787898939,53.7512783244,-1.6099686404,53.731849243,3258,11239,4248,12187
9166,-1.4787898939,53.7512783244,-1.548726411,53.7278916122,1822,6420,1926,6944
9167,-1.4787898939,53.7512783244,-1.5661378139,53.7157120118,2240,8434,2344,8958
9168,-1.4787898939,53.7512783244,-1.5867043323,53.832819017,3531,13429,4277,14072
9169,-1.4787898939,53.7512783244,-1.5650215028,53.8179856472,2923,11040,3566,11417
9170,-1.4787898939,53.7512783244,-1.5455825172,53.7962246679,1902,8063,2282,7847
9171,-1.4787898939,53.7512783244,-1.5182092462,53.7749327017,1085,4715,1355,4322
9172,-1.5367152244,53.7528293516,-1.347653388,53.9226868903,6434,27728,7718,31636
9173,-1.5367152244,53.7528293516,-1.6876952052,53.9007791557,5900,23983,6543,24935
9174,-1.5367152244,53.7528293516,-1.3576524285,53.8825638629,5439,23517,6548,26352
9175,-1.5367152244,53.7528293516,-1.4710718403,53.8916514302,5101,21218,5410,21616
9176,-1.5367152244,53.7528293516,-1.6243652108,53.8858954673,5039,18997,5504,20246
9177,-1.5367152244,53.7528293516,-1.7433977723,53.8804538587,6455,25055,7246,26964
9178,-1.5367152244,53.7528293516,-1.7105896018,53.87071637,5256,21433,5777,22796
9179,-1.5367152244,53.7528293516,-1.6941821605,53.8680881823,5093,20569,5618,21939
9180,-1.5367152244,53.7528293516,-1.5553319814,53.869697221,4310,16097,4840,18082
9181,-1.5367152244,53.7528293516,-1.6775621599,53.8561494482,4829,18656,5134,19672
9182,-1.5367152244,53.7528293516,-1.5253058419,53.8541243112,3788,13962,3914,15250
9183,-1.5367152244,53.7528293516,-1.5896573219,53.8575607216,3886,14690,4519,16512
9184,-1.5367152244,53.7528293516,-1.6186437517,53.8500711391,4140,15973,4596,17537
9185,-1.5367152244,53.7528293516,-1.5519706135,53.8492478781,3553,12950,4104,15248
9186,-1.5367152244,53.7528293516,-1.604851375,53.8460916699,3805,14713,4183,15219
9187,-1.5367152244,53.7528293516,-1.4977270094,53.8433559571,3244,12798,3496,13311
9188,-1.5367152244,53.7528293516,-1.645681837,53.8471890098,4406,17428,4566,17079
9189,-1.5367152244,53.7528293516,-1.4409663716,53.8449366971,3877,15476,4223,17541
9190,-1.5367152244,53.7528293516,-1.5316182735,53.8418058636,3309,12101,3510,13130
9191,-1.5367152244,53.7528293516,-1.5182369926,53.84054915,3089,12239,3287,12740
9192,-1.5367152244,53.7528293516,-1.5485327985,53.8394232219,3164,11776,3557,13329
9193,-1.5367152244,53.7528293516,-1.6698365717,53.8396256342,4019,17045,4598,18911
9194,-1.5367152244,53.7528293516,-1.6291347025,53.835990229,3622,15294,3731,15339
9195,-1.5367152244,53.7528293516,-1.4598015075,53.8357920354,3585,14082,3715,15051
9196,-1.5367152244,53.7528293516,-1.3697425356,53.8308039574,4201,18417,4824,19175
9197,-1.5367152244,53.7528293516,-1.5647986011,53.834548605,2940,11659,3311,12785
9198,-1.5367152244,53.7528293516,-1.5143714712,53.8291749544,2701,10790,2899,11291
9199,-1.5367152244,53.7528293516,-1.6131811509,53.8306166402,3179,13254,3420,14059
9200,-1.5367152244,53.7528293516,-1.5348689623,53.828844426,2750,10357,2951,11386
9201,-1.5367152244,53.7528293516,-1.4664255759,53.8267392129,3134,12350,3322,13824
9202,-1.5367152244,53.7528293516,-1.4940384943,53.827020389,2761,11323,2944,12384
9203,-1.5367152244,53.7528293516,-1.5512470911,53.822437902,2704,10478,3221,12179
9204,-1.5367152244,53.7528293516,-1.479266593,53.820355325,2598,11104,2720,12143
9205,-1.5367152244,53.7528293516,-1.4421484083,53.8218248926,3265,13005,3796,14375
9206,-1.5367152244,53.7528293516,-1.530848943,53.8193025853,2248,9226,2434,10217
9207,-1.5367152244,53.7528293516,-1.5813803838,53.8184752721,2483,10732,2758,11022
9208,-1.5367152244,53.7528293516,-1.5978264373,53.8174200785,2587,11380,2814,12181
9209,-1.5367152244,53.7528293516,-1.6270046147,53.8205240553,2973,12779,3178,13356
9210,-1.5367152244,53.7528293516,-1.5194226834,53.8153651938,1962,8865,2110,9259
9211,-1.5367152244,53.7528293516,-1.4640100536,53.814328863,2696,11285,2799,12218
9212,-1.5367152244,53.7528293516,-1.6413464562,53.8153341658,3348,13990,3596,15244
9213,-1.5367152244,53.7528293516,-1.6550978034,53.8176424986,3514,15627,3635,15814
9214,-1.5367152244,53.7528293516,-1.5121470392,53.8110109367,2110,8526,2188,9121
9215,-1.5367152244,53.7528293516,-1.5711081108,53.8110117037,2159,9879,2256,10075
9216,-1.5367152244,53.7528293516,-1.5450850219,53.8096337814,1905,8159,2218,8823
9217,-1.5367152244,53.7528293516,-1.5824764839,53.8079116016,2082,9762,2287,9659
9218,-1.5367152244,53.7528293516,-1.4237982697,53.8075625094,3044,13286,3642,14130
9219,-1.5367152244,53.7528293516,-1.6352400439,53.808721822,3278,11678,3406,13574
9220,-1.5367152244,53.7528293516,-1.6102509195,53.8088425684,2552,11672,2638,11789
9221,-1.5367152244,53.7528293516,-1.4912905295,53.8084967192,2118,9203,2239,10152
9222,-1.5367152244,53.7528293516,-1.4693922426,53.8062954254,2543,10496,3180,11936
9223,-1.5367152244,53.7528293516,-1.6682097793,53.8056954082,3563,13456,4188,17528
9224,-1.5367152244,53.7528293516,-1.5609149148,53.8046175701,1963,7931,2384,9011
9225,-1.5367152244,53.7528293516,-1.523831007,53.804524144,1719,7498,1797,8093
9226,-1.5367152244,53.7528293516,-1.5096383515,53.8031039327,1808,7766,1997,8821
9227,-1.5367152244,53.7528293516,-1.6932426898,53.8043391989,4152,14881,5189,20946
9228,-1.5367152244,53.7528293516,-1.611086847,53.8011739849,2579,9314,2707,9407
9229,-1.5367152244,53.7528293516,-1.646020275,53.7991338977,3232,11730,4015,15194
9230,-1.5367152244,53.7528293516,-1.460795059,53.7829085208,2362,10392,2516,11197
9231,-1.5367152244,53.7528293516,-1.5026560497,53.78732075,1417,6903,1478,7296
9232,-1.5367152244,53.7528293516,-1.5794874121,53.7971878792,1918,7469,2037,8736
9233,-1.5367152244,53.7528293516,-1.4836544556,53.7825528843,1584,8014,1738,8819
9234,-1.5367152244,53.7528293516,-1.4368532119,53.7923560633,2948,12837,3033,13066
9235,-1.5367152244,53.7528293516,-1.3874627589,53.795090583,3317,14276,4433,16897
9236,-1.5367152244,53.7528293516,-1.5185093357,53.7923791487,1336,5957,1425,6405
9237,-1.5367152244,53.7528293516,-1.68442047,53.7897676905,4751,14498,5736,19973
9238,-1.5367152244,53.7528293516,-1.3695940677,53.7871307636,3585,14999,4899,18736
9239,-1.5367152244,53.7528293516,-1.609748378,53.7908519873,2370,9356,2537,9229
9240,-1.5367152244,53.7528293516,-1.6531563541,53.7886108817,3468,12464,3894,12798
9241,-1.5367152244,53.7528293516,-1.6306694818,53.782634954,2849,10235,3227,10927
9242,-1.5367152244,53.7528293516,-1.5870002098,53.7877647368,1945,7505,2066,7426
9243,-1.5367152244,53.7528293516,-1.5612145536,53.7847868814,1156,4921,1162,5724
9244,-1.5367152244,53.7528293516,-1.6064431662,53.7762799407,2517,8606,2971,9436
9245,-1.5367152244,53.7528293516,-1.5451628768,53.781746077,856,4371,882,4585
9246,-1.5367152244,53.7528293516,-1.5495116861,53.7742881837,763,3467,825,3720
9247,-1.5367152244,53.7528293516,-1.4119631696,53.7684705358,2480,10790,3406,12963
9248,-1.5367152244,53.7528293516,-1.3368001311,53.7642201515,4600,18320,6819,23038
9249,-1.5367152244,53.7528293516,-1.3777795008,53.7683968144,3532,14733,5622,18416
9250,-1.5367152244,53.7528293516,-1.5759700333,53.7720065627,1185,5239,1290,5337
9251,-1.5367152244,53.7528293516,-1.5544406537,53.7662624593,760,3566,1310,4019
9252,-1.5367152244,53.7528293516,-1.5311318696,53.766273027,388,1988,388,1988
9253,-1.5367152244,53.7528293516,-1.5870012411,53.7585630809,1644,6051,2320,6582
9254,-1.5367152244,53.7528293516,-1.5221683155,53.7596112618,342,1689,342,1689
9255,-1.5367152244,53.7528293516,-1.6160378671,53.7575906876,2532,8912,2742,7758
9256,-1.5367152244,53.7528293516,-1.6522103299,53.7560427315,3068,10961,3542,10622
9257,-1.5367152244,53.7528293516,-1.4497412823,53.7516900235,1556,7388,1843,8277
9258,-1.5367152244,53.7528293516,-1.4787898939,53.7512783244,1087,5335,1087,5335
9259,-1.5367152244,53.7528293516,-1.5367152244,53.7528293516,0,0,0,0
9260,-1.5367152244,53.7528293516,-1.4668471226,53.7445513485,1280,5814,1491,6584
9261,-1.5367152244,53.7528293516,-1.5552160268,53.7479997938,621,1801,670,1848
9262,-1.5367152244,53.7528293516,-1.582351837,53.7438491095,1718,4252,1734,4472
9263,-1.5367152244,53.7528293516,-1.3907128949,53.7377548683,2431,11980,3146,14070
9264,-1.5367152244,53.7528293516,-1.5993137073,53.7414729237,1858,6914,2270,5688
9265,-1.5367152244,53.7528293516,-1.517214909,53.734746307,903,3867,1180,3601
9266,-1.5367152244,53.7528293516,-1.6099686404,53.731849243,2385,8172,3004,7600
9267,-1.5367152244,53.7528293516,-1.548726411,53.7278916122,1340,5149,1836,5565
9268,-1.5367152244,53.7528293516,-1.5661378139,53.7157120118,1471,5711,1631,6403
9269,-1.5367152244,53.7528293516,-1.5867043323,53.832819017,3021,11740,3654,13562
9270,-1.5367152244,53.7528293516,-1.5650215028,53.8179856472,2413,9351,2943,10907
9271,-1.5367152244,53.7528293516,-1.5455825172,53.7962246679,1392,6374,1659,7337
9272,-1.5367152244,53.7528293516,-1.5182092462,53.7749327017,648,3664,648,3664
9273,-1.4668471226,53.7445513485,-1.347653388,53.9226868903,6168,26752,7785,29939
9274,-1.4668471226,53.7445513485,-1.7052666419,53.9113271892,7064,28460,8134,29635
9275,-1.4668471226,53.7445513485,-1.6876952052,53.9007791557,6684,26792,7639,27621
9276,-1.4668471226,53.7445513485,-1.3576524285,53.8825638629,5073,21689,6615,24655
9277,-1.4668471226,53.7445513485,-1.4710718403,53.8916514302,5439,22205,6108,23350
9278,-1.4668471226,53.7445513485,-1.6243652108,53.8858954673,5823,21806,6600,22932
9279,-1.4668471226,53.7445513485,-1.7105896018,53.87071637,6094,24052,6873,25482
9280,-1.4668471226,53.7445513485,-1.6941821605,53.8680881823,5931,23188,6714,24625
9281,-1.4668471226,53.7445513485,-1.6785346758,53.8686194272,6088,23004,6814,24140
9282,-1.4668471226,53.7445513485,-1.5553319814,53.869697221,5043,18575,5779,19850
9283,-1.4668471226,53.7445513485,-1.6775621599,53.8561494482,5667,21275,6230,22358
9284,-1.4668471226,53.7445513485,-1.5896573219,53.8575607216,4670,17499,5458,18280
9285,-1.4668471226,53.7445513485,-1.6186437517,53.8500711391,4912,18205,5692,20223
9286,-1.4668471226,53.7445513485,-1.5519706135,53.8492478781,4286,15428,5043,17016
9287,-1.4668471226,53.7445513485,-1.604851375,53.8460916699,4577,16945,5279,17905
9288,-1.4668471226,53.7445513485,-1.4977270094,53.8433559571,4006,15439,4807,17076
9289,-1.4668471226,53.7445513485,-1.645681837,53.8471890098,5244,20047,5662,19765
9290,-1.4668471226,53.7445513485,-1.4409663716,53.8449366971,3853,15036,4544,17460
9291,-1.4668471226,53.7445513485,-1.5316182735,53.8418058636,4042,14579,4553,14555
9292,-1.4668471226,53.7445513485,-1.5182369926,53.84054915,3879,14886,4320,15019
9293,-1.4668471226,53.7445513485,-1.5485327985,53.8394232219,3897,14254,4496,15097
9294,-1.4668471226,53.7445513485,-1.6698365717,53.8396256342,4857,19664,5694,21597
9295,-1.4668471226,53.7445513485,-1.6291347025,53.835990229,4460,17913,4827,18025
9296,-1.4668471226,53.7445513485,-1.4598015075,53.8357920354,3561,13642,4030,14729
9297,-1.4668471226,53.7445513485,-1.3697425356,53.8308039574,3692,15196,4899,17466
9298,-1.4668471226,53.7445513485,-1.5647986011,53.834548605,3673,14137,4250,14553
9299,-1.4668471226,53.7445513485,-1.5143714712,53.8291749544,3491,13437,3932,13570
9300,-1.4668471226,53.7445513485,-1.6131811509,53.8306166402,4017,15873,4516,16745
9301,-1.4668471226,53.7445513485,-1.5348689623,53.828844426,3483,12835,3994,12811
9302,-1.4668471226,53.7445513485,-1.4664255759,53.8267392129,3306,12828,4263,15620
9303,-1.4668471226,53.7445513485,-1.4940384943,53.827020389,3338,13451,3720,13900
9304,-1.4668471226,53.7445513485,-1.5512470911,53.822437902,3437,12956,4160,13947
9305,-1.4668471226,53.7445513485,-1.6852862057,53.8243425956,5097,20665,6286,22692
9306,-1.4668471226,53.7445513485,-1.4421484083,53.8218248926,2970,12188,3361,12802
9307,-1.4668471226,53.7445513485,-1.530848943,53.8193025853,2981,11704,3492,11680
9308,-1.4668471226,53.7445513485,-1.5813803838,53.8184752721,3255,12964,3854,13708
9309,-1.4668471226,53.7445513485,-1.5978264373,53.8174200785,3425,13999,3910,14867
9310,-1.4668471226,53.7445513485,-1.6270046147,53.8205240553,3811,15398,4274,16042
9311,-1.4668471226,53.7445513485,-1.5006442299,53.815492733,2829,11835,3295,12482
9312,-1.4668471226,53.7445513485,-1.5194226834,53.8153651938,2695,11343,3143,11538
